,m2,isitma,celly_buildingAge,celly_floortype,location,price,ad_duration,boğaza_bakan,metroya_yakın,teras,eşyalı,bahçeli,bedroom,salon
654,310.0,Kombi,10,1. Kat,"Sarıyer,Tarabya Mahallesi",11000,1,0,0,0,0,1,5,1
655,140.0,Kombi,24,Ara Kat,"Sarıyer,Tarabya Mahallesi",3500,6,0,0,0,0,0,3,1
656,95.0,Kombi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",2750,35,0,0,0,0,0,3,1
657,370.0,Kombi,15,Ara Kat,"Sarıyer,Emirgan Mahallesi",19000,1,1,0,0,0,0,4,2
658,110.0,Kombi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",2750,58,0,0,0,0,0,2,1
659,90.0,Kombi,35,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",2400,10,0,0,0,0,0,3,1
661,150.0,Kombi,25,Ara Kat,"Sarıyer,Emirgan Mahallesi",6500,0,0,0,0,0,0,3,1
662,140.0,Kombi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",2800,38,0,0,0,0,0,2,1
663,140.0,Kombi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",3350,59,0,0,0,0,0,3,1
664,78.0,Kombi,24,1. Kat,"Sarıyer,Poligon Mahallesi",1250,21,0,0,0,0,0,2,1
665,50.0,Kombi,25,Ara Kat,"Sarıyer,Yeniköy Mahallesi",1400,9,0,0,0,1,0,1,0
666,195.0,Kombi,2,Ara Kat,"Sarıyer,Maden Mahallesi",5000,29,0,0,1,0,0,3,1
667,70.0,Kombi,30,1. Kat,"Sarıyer,Merkez Mahallesi",1600,0,0,0,0,0,1,1,1
668,135.0,Kombi,29,Ara Kat,"Sarıyer,Emirgan Mahallesi",4500,0,1,0,0,0,0,3,1
669,75.0,Kombi,24,Ara Kat,"Sarıyer,Emirgan Mahallesi",1900,0,0,0,0,0,0,1,1
670,340.0,Merkezi,23,Ara Kat,"Sarıyer,Tarabya Mahallesi",22750,0,0,0,0,0,0,5,1
671,133.51399253731344,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",16000,0,0,0,0,0,0,3,1
672,320.0,Merkezi,28,Ara Kat,"Sarıyer,Tarabya Mahallesi",12000,0,0,0,1,0,0,5,1
673,133.51399253731344,Merkezi,25,Ara Kat,"Sarıyer,Tarabya Mahallesi",8900,0,0,0,0,0,0,4,1
674,95.0,Merkezi,18,Bodrum,"Sarıyer,İstinye Mahallesi",3500,6,0,0,0,0,0,1,1
675,180.0,Merkezi,30,Ara Kat,"Sarıyer,Tarabya Mahallesi",3500,7,0,1,1,0,0,2,1
676,90.0,Merkezi,3,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",3800,5,0,0,1,0,0,2,1
677,180.0,Merkezi,25,1. Kat,"Sarıyer,Ferahevler Mahallesi",7500,0,0,0,0,0,1,3,1
678,300.0,Merkezi,26,Çatı Katı,"Sarıyer,Tarabya Mahallesi",20000,0,1,0,1,0,0,5,1
679,30.0,Merkezi,28,Ara Kat,"Sarıyer,Tarabya Mahallesi",8700,0,0,0,0,0,0,4,1
680,63.0,Merkezi,3,1. Kat,"Sarıyer,Zekeriyaköy Mahallesi",3500,3,0,0,0,1,0,1,1
681,133.51399253731344,Merkezi,30,Ara Kat,"Sarıyer,Yeniköy Mahallesi",35000,3,1,0,0,0,0,3,1
682,140.0,Merkezi,20,Ara Kat,"Sarıyer,Darüşşafaka Mahallesi",4750,7,0,0,0,0,0,3,1
683,60.0,Merkezi,0,Ara Kat,"Sarıyer,Huzur Mahallesi",2500,3,0,1,0,1,0,1,1
684,45.0,Merkezi,3,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",2500,3,0,0,0,1,0,1,0
685,165.0,Merkezi,15,1. Kat,"Sarıyer,Tarabya Mahallesi",7500,13,0,0,0,0,1,3,1
686,133.51399253731344,Merkezi,22,1. Kat,"Sarıyer,Ferahevler Mahallesi",7500,0,0,0,0,0,0,3,1
687,150.0,Merkezi,36,1. Kat,"Sarıyer,Emirgan Mahallesi",12000,12,1,0,0,0,0,2,1
688,400.0,Merkezi,25,Ara Kat,"Sarıyer,Tarabya Mahallesi",6500,1,0,0,1,0,0,6,2
689,140.0,Merkezi,20,1. Kat,"Sarıyer,Tarabya Mahallesi",13000,0,1,0,0,0,0,3,1
690,133.51399253731344,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,6,0,0,0,0,0,3,1
691,64.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",3000,3,0,0,0,0,0,1,0
692,190.0,Merkezi,28,Ara Kat,"Sarıyer,Ferahevler Mahallesi",6750,4,0,0,0,0,0,4,1
693,110.0,Merkezi,21,Ara Kat,"Sarıyer,Huzur Mahallesi",2950,2,0,0,0,0,0,3,1
694,175.0,Merkezi,7,Çatı Katı,"Sarıyer,Maslak Mahallesi",10000,5,0,0,0,1,0,3,1
696,50.0,Merkezi,0,Ara Kat,"Sarıyer,Ayazağa Mahallesi",2500,9,0,0,0,0,0,1,0
697,340.0,Merkezi,10,Çatı Katı,"Sarıyer,Maslak Mahallesi",13000,0,0,0,1,0,0,4,1
698,110.0,Merkezi,22,Çatı Katı,"Sarıyer,Huzur Mahallesi",3100,3,0,0,0,0,0,3,1
699,200.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,3,0,0,0,0,0,3,1
700,70.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",12000,3,0,0,0,0,0,3,1
701,133.51399253731344,Merkezi,25,1. Kat,"Sarıyer,Rumeli Hisarı Mahallesi",13000,4,0,0,1,0,1,4,1
702,9.0,Merkezi,7,Ara Kat,"Sarıyer,Maslak Mahallesi",4500,0,0,0,0,0,0,1,1
703,330.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",15000,3,0,0,0,0,0,3,1
704,110.0,Merkezi,21,Ara Kat,"Sarıyer,Huzur Mahallesi",2950,2,0,0,0,0,0,3,1
705,133.51399253731344,Merkezi,30,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",17000,6,0,0,0,0,0,4,1
706,37.0,Merkezi,3,Ara Kat,"Sarıyer,Maslak Mahallesi",10000,0,0,0,0,0,0,4,1
707,200.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",10000,3,0,0,0,1,0,3,1
709,110.0,Merkezi,21,Ara Kat,"Sarıyer,Huzur Mahallesi",3000,2,0,0,0,0,0,3,1
710,139.0,Merkezi,4,Ara Kat,"Sarıyer,Maslak Mahallesi",9000,6,0,0,0,0,0,2,1
711,95.0,Merkezi,18,Bodrum,"Sarıyer,İstinye Mahallesi",3500,1,0,0,0,0,0,1,1
714,160.0,Merkezi,2,Ara Kat,"Sarıyer,Maslak Mahallesi",5750,25,0,0,0,1,0,2,1
715,133.51399253731344,Merkezi,2,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,25,0,0,0,0,0,3,1
716,85.0,Merkezi,2,Çatı Katı,"Sarıyer,Ayazağa Mahallesi",4500,13,0,0,0,0,0,1,1
717,350.0,Merkezi,20,Ara Kat,"Sarıyer,Tarabya Mahallesi",25000,12,0,0,0,0,0,4,1
718,170.0,Merkezi,13,Çatı Katı,"Sarıyer,Maslak Mahallesi",11890,5,0,0,0,1,0,3,1
719,160.0,Merkezi,30,1. Kat,"Sarıyer,Tarabya Mahallesi",7500,12,0,0,0,0,0,3,1
720,100.0,Merkezi,31,1. Kat,"Sarıyer,Rumeli Hisarı Mahallesi",7500,6,0,0,0,0,0,1,1
721,133.51399253731344,Merkezi,30,1. Kat,"Sarıyer,Tarabya Mahallesi",8500,12,0,0,1,0,0,4,1
722,335.0,Merkezi,1,1. Kat,"Sarıyer,Tarabya Mahallesi",25000,21,0,0,1,0,1,4,2
723,160.0,Merkezi,20,1. Kat,"Sarıyer,Tarabya Mahallesi",7500,23,0,0,0,0,0,3,1
724,160.0,Merkezi,20,1. Kat,"Sarıyer,Tarabya Mahallesi",7500,23,1,0,0,0,0,3,1
725,85.0,Merkezi,5,Ara Kat,"Sarıyer,Maslak Mahallesi",4100,0,0,0,0,0,0,1,1
726,120.0,Merkezi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",4000,5,0,0,0,0,0,3,1
727,170.0,Merkezi,8,Çatı Katı,"Sarıyer,Maslak Mahallesi",10000,0,0,0,0,1,0,3,1
728,170.0,Merkezi,30,1. Kat,"Sarıyer,Emirgan Mahallesi",11000,23,0,0,0,0,0,3,1
730,133.51399253731344,Merkezi,0,Ara Kat,"Sarıyer,Emirgan Mahallesi",10000,6,1,0,0,0,0,3,1
731,300.0,Merkezi,1,Ara Kat,"Sarıyer,Ayazağa Mahallesi",17000,0,0,0,1,0,0,4,1
732,180.0,Merkezi,30,Ara Kat,"Sarıyer,Yeniköy Mahallesi",27000,51,1,0,0,0,0,2,1
733,175.0,Merkezi,5,Ara Kat,"Sarıyer,Ayazağa Mahallesi",10000,12,0,0,0,0,0,3,1
734,165.0,Merkezi,30,1. Kat,"Sarıyer,Emirgan Mahallesi",12000,12,1,0,0,0,1,3,1
735,180.0,Merkezi,25,1. Kat,"Sarıyer,Ferahevler Mahallesi",7500,0,0,0,0,0,1,3,1
737,133.51399253731344,Merkezi,7,Ara Kat,"Sarıyer,Maslak Mahallesi",1000,5,0,1,0,1,0,1,1
739,50.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",8500,3,0,0,0,0,0,4,1
740,330.0,Merkezi,20,Çatı Katı,"Sarıyer,Tarabya Mahallesi",21000,10,0,0,1,0,0,5,1
741,19.0,Merkezi,44,Ara Kat,"Sarıyer,Emirgan Mahallesi",10000,9,1,0,0,0,0,3,1
742,100.0,Merkezi,15,1. Kat,"Sarıyer,Emirgan Mahallesi",2500,13,0,0,0,0,1,2,1
743,50.0,Merkezi,25,1. Kat,"Sarıyer,Tarabya Mahallesi",12000,7,0,0,0,0,1,4,1
744,160.0,Merkezi,25,Ara Kat,"Sarıyer,Baltalimanı Mahallesi",14000,13,1,0,0,0,0,4,1
745,80.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",3600,6,0,0,0,0,0,1,1
746,70.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",9000,3,0,0,0,0,0,4,1
747,64.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",2800,3,0,0,0,0,0,1,0
748,85.0,Merkezi,10,Ara Kat,"Sarıyer,Maslak Mahallesi",4250,17,0,0,0,0,0,1,1
749,160.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",6000,6,0,0,0,0,0,2,1
750,133.51399253731344,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,6,0,0,0,0,0,3,1
751,80.0,Merkezi,1,Ara Kat,"Sarıyer,Maslak Mahallesi",5000,3,0,0,0,1,0,1,1
752,76.0,Merkezi,2,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,7,0,0,0,0,0,1,1
753,140.0,Merkezi,35,1. Kat,"Sarıyer,Emirgan Mahallesi",16000,51,1,0,0,0,0,3,1
754,90.0,Merkezi,2,Çatı Katı,"Sarıyer,Maslak Mahallesi",13000,28,0,0,0,0,0,3,1
755,150.0,Merkezi,35,Çatı Katı,"Sarıyer,Baltalimanı Mahallesi",33500,51,0,0,1,0,0,3,1
756,70.0,Merkezi,4,Ara Kat,"Sarıyer,Maslak Mahallesi",3500,3,0,0,0,0,0,1,1
757,133.51399253731344,Merkezi,20,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",15000,13,1,0,0,0,0,3,1
758,180.0,Merkezi,30,Ara Kat,"Sarıyer,Emirgan Mahallesi",13000,2,0,0,0,0,1,3,1
759,180.0,Merkezi,20,Çatı Katı,"Sarıyer,Yeniköy Mahallesi",22000,15,0,0,1,0,0,3,1
760,70.0,Merkezi,30,Ara Kat,"Sarıyer,Yeniköy Mahallesi",32000,16,0,0,0,0,0,5,1
761,150.0,Merkezi,26,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",14000,0,0,0,0,0,1,3,1
762,140.0,Merkezi,20,1. Kat,"Sarıyer,Darüşşafaka Mahallesi",4650,8,0,0,0,0,0,3,1
763,80.0,Merkezi,25,1. Kat,"Sarıyer,Yeniköy Mahallesi",4200,12,1,0,0,1,0,2,1
764,85.0,Merkezi,10,Ara Kat,"Sarıyer,Maslak Mahallesi",3800,15,0,0,0,1,0,1,1
765,75.0,Merkezi,4,Ara Kat,"Sarıyer,İstinye Mahallesi",7000,39,0,0,0,0,0,1,1
766,40.0,Merkezi,40,Ara Kat,"Sarıyer,Yeniköy Mahallesi",13000,0,1,0,0,0,0,3,1
767,300.0,Merkezi,20,Ara Kat,"Sarıyer,Emirgan Mahallesi",25000,13,1,0,0,0,0,4,1
768,350.0,Merkezi,20,Ara Kat,"Sarıyer,Yeniköy Mahallesi",20000,25,0,0,1,0,0,5,1
769,133.51399253731344,Merkezi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",17000,4,0,0,0,0,0,4,1
770,300.0,Merkezi,4,Ara Kat,"Sarıyer,İstinye Mahallesi",14000,1,0,0,0,0,0,5,1
771,300.0,Merkezi,35,Ara Kat,"Sarıyer,Yeniköy Mahallesi",42000,0,1,0,0,0,0,4,1
772,165.0,Merkezi,15,Ara Kat,"Sarıyer,Tarabya Mahallesi",4500,42,0,0,0,1,0,3,1
773,85.0,Merkezi,19,Ara Kat,"Sarıyer,İstinye Mahallesi",3500,4,0,0,0,0,0,1,1
774,55.0,Merkezi,25,Ara Kat,"Sarıyer,Yeniköy Mahallesi",10000,0,0,0,0,0,0,4,1
775,50.0,Merkezi,25,Ara Kat,"Sarıyer,Büyükdere Mahallesi",20000,25,0,0,1,0,0,4,1
776,150.0,Merkezi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",15000,25,0,0,0,0,1,3,1
777,10.0,Merkezi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",38000,25,0,0,0,0,0,3,1
778,150.0,Merkezi,25,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",15000,25,0,0,0,0,1,3,1
780,110.0,Merkezi,19,Ara Kat,"Sarıyer,Yeniköy Mahallesi",4250,1,0,0,0,0,0,2,1
781,160.0,Merkezi,0,1. Kat,"Sarıyer,Emirgan Mahallesi",18800,0,0,0,0,0,0,3,1
782,110.0,Merkezi,35,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",34200,25,1,0,0,0,0,4,1
783,150.0,Merkezi,0,Ara Kat,"Sarıyer,Maslak Mahallesi",10000,3,0,0,0,1,0,2,1
784,133.51399253731344,Merkezi,20,Ara Kat,"Sarıyer,Ferahevler Mahallesi",6900,24,0,0,0,0,0,4,1
785,80.0,Merkezi,0,1. Kat,"Sarıyer,Emirgan Mahallesi",54800,0,1,0,0,0,0,4,1
786,400.0,Merkezi,0,1. Kat,"Sarıyer,Baltalimanı Mahallesi",54800,25,1,0,1,0,1,5,2
787,300.0,Merkezi,3,Ara Kat,"Sarıyer,İstinye Mahallesi",11000,1,0,0,0,0,0,5,1
788,300.0,Merkezi,14,Ara Kat,"Sarıyer,İstinye Mahallesi",25000,3,0,0,1,0,0,5,1
789,10.0,Merkezi,35,Ara Kat,"Sarıyer,Rumeli Hisarı Mahallesi",15000,5,0,0,0,0,0,4,1
790,115.0,Merkezi,10,Ara Kat,"Sarıyer,Huzur Mahallesi",5000,3,0,0,0,0,0,2,1
791,360.0,Merkezi,16,Ara Kat,"Sarıyer,İstinye Mahallesi",37600,25,0,0,1,0,1,5,1
792,110.0,Merkezi,30,Ara Kat,"Sarıyer,Yeniköy Mahallesi",4250,14,1,0,0,0,0,2,1
793,40.0,Merkezi,8,1. Kat,"Sarıyer,İstinye Mahallesi",47900,25,0,0,0,0,1,4,1
794,40.0,Merkezi,25,1. Kat,"Sarıyer,Emirgan Mahallesi",41100,25,0,0,0,0,1,4,1
795,40.0,Merkezi,35,Ara Kat,"Sarıyer,Baltalimanı Mahallesi",18000,25,0,0,0,0,0,3,1
796,60.0,Soba,21,1. Kat,"Sarıyer,Yeniköy Mahallesi",1000,4,0,0,0,0,0,1,1
797,60.0,Soba,20,1. Kat,"Sarıyer,Yeniköy Mahallesi",1000,4,0,0,0,0,0,1,1
798,4.0,Soba,30,Bodrum,"Sarıyer,Yeniköy Mahallesi",1250,3,0,0,0,1,0,1,1
799,80.0,Soba,20,1. Kat,"Sarıyer,Ferahevler Mahallesi",1200,4,0,0,0,0,0,2,1
800,75.0,Soba,20,Ara Kat,"Sarıyer,Yeniköy Mahallesi",1000,2,0,0,0,0,0,2,1
801,55.0,Soba,15,1. Kat,"Sarıyer,Ayazağa Mahallesi",1000,2,0,0,0,0,1,1,1
802,70.0,Soba,25,1. Kat,"Sarıyer,Tarabya Mahallesi",2000,1,0,0,0,1,0,1,1
806,80.0,Belirtilmemiş,3,Ara Kat,"Sarıyer,Maslak Mahallesi",15000,3,0,0,1,0,0,4,1
807,40.0,Belirtilmemiş,0,1. Kat,"Sarıyer,İstinye Mahallesi",22000,0,0,0,0,0,1,3,1
808,194.0,Belirtilmemiş,15,Ara Kat,"Sarıyer,İstinye Mahallesi",23000,0,0,0,0,1,0,3,1
809,330.0,Merkezi (Pay Ölçer),14,Ara Kat,"Sarıyer,İstinye Mahallesi",25500,0,0,0,1,0,0,5,1
810,330.0,Merkezi (Pay Ölçer),9,Ara Kat,"Sarıyer,İstinye Mahallesi",19000,0,0,0,1,0,0,5,1
811,85.0,Merkezi (Pay Ölçer),2,1. Kat,"Sarıyer,İstinye Mahallesi",24000,0,0,0,1,0,1,4,1
812,160.0,Merkezi (Pay Ölçer),25,1. Kat,"Sarıyer,Tarabya Mahallesi",13000,0,1,0,0,0,0,3,1
813,125.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",4850,0,0,0,1,0,0,2,1
814,77.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",4500,0,0,0,0,0,0,1,1
815,6.0,Merkezi (Pay Ölçer),4,Çatı Katı,"Sarıyer,Huzur Mahallesi",3500,0,0,0,0,1,0,1,0
816,45.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",2500,0,0,0,0,1,0,1,1
817,70.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",4500,0,0,0,0,1,0,1,1
818,45.0,Merkezi (Pay Ölçer),5,1. Kat,"Sarıyer,Zekeriyaköy Mahallesi",2500,0,0,0,0,1,0,1,0
819,200.0,Merkezi (Pay Ölçer),2,1. Kat,"Sarıyer,İstinye Mahallesi",13000,0,0,0,0,0,1,2,1
820,165.0,Merkezi (Pay Ölçer),27,Ara Kat,"Sarıyer,Darüşşafaka Mahallesi",5800,0,0,0,0,0,0,4,1
821,380.0,Merkezi (Pay Ölçer),2,1. Kat,"Sarıyer,İstinye Mahallesi",35000,0,0,0,0,0,1,5,1
822,85.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",5000,0,0,0,0,1,0,1,1
823,170.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",8500,0,0,0,0,0,0,3,1
824,85.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,İstinye Mahallesi",22500,0,0,0,1,0,0,3,1
825,330.0,Merkezi (Pay Ölçer),12,Ara Kat,"Sarıyer,İstinye Mahallesi",19000,0,0,0,1,0,0,5,1
826,110.0,Merkezi (Pay Ölçer),28,Ara Kat,"Sarıyer,Darüşşafaka Mahallesi",4000,0,0,0,0,0,0,3,1
827,330.0,Merkezi (Pay Ölçer),17,Ara Kat,"Sarıyer,Tarabya Mahallesi",21000,3,0,0,1,0,0,5,1
828,135.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Zekeriyaköy Mahallesi",3200,4,0,0,1,0,0,1,1
829,60.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maden Mahallesi",2500,4,0,0,0,1,0,1,0
830,350.0,Merkezi (Pay Ölçer),20,Ara Kat,"Sarıyer,Tarabya Mahallesi",20000,0,0,0,1,0,0,5,1
831,100.0,Merkezi (Pay Ölçer),25,1. Kat,"Sarıyer,Darüşşafaka Mahallesi",3400,0,0,0,0,1,1,2,1
832,77.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",3500,0,0,0,0,0,0,1,1
833,133.51399253731344,Merkezi (Pay Ölçer),26,Ara Kat,"Sarıyer,Tarabya Mahallesi",12000,0,0,0,0,0,0,3,1
834,170.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",9000,6,0,0,0,1,0,3,1
835,133.51399253731344,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Pınar Mahallesi",26000,6,0,0,0,0,0,3,1
836,110.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",5250,0,0,0,0,0,0,2,1
837,89.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",3600,2,0,0,1,1,0,2,1
838,133.51399253731344,Merkezi (Pay Ölçer),22,1. Kat,"Sarıyer,Darüşşafaka Mahallesi",3700,3,0,0,1,0,0,4,1
839,126.0,Merkezi (Pay Ölçer),27,1. Kat,"Sarıyer,Darüşşafaka Mahallesi",3700,3,0,0,0,0,0,3,1
840,65.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,7,0,0,0,0,0,1,0
841,60.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maslak Mahallesi",2600,0,0,0,0,0,0,1,0
843,45.0,Merkezi (Pay Ölçer),3,1. Kat,"Sarıyer,Zekeriyaköy Mahallesi",2600,2,0,0,0,1,0,1,1
844,77.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",3800,0,0,0,0,0,0,1,1
845,183.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Maslak Mahallesi",7000,0,0,0,0,0,0,3,1
846,110.0,Merkezi (Pay Ölçer),19,1. Kat,"Sarıyer,Darüşşafaka Mahallesi",3200,6,0,0,0,0,1,2,1
847,160.0,Merkezi (Pay Ölçer),25,1. Kat,"Sarıyer,Ferahevler Mahallesi",8000,0,1,0,0,0,1,3,1
848,55.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",2900,3,0,0,0,1,0,1,1
849,85.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",5000,0,0,0,0,1,0,1,1
850,126.0,Merkezi (Pay Ölçer),5,Ara Kat,"Sarıyer,Maslak Mahallesi",4000,0,0,0,0,0,0,1,1
851,64.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",3500,4,0,0,0,1,0,1,1
852,50.0,Merkezi (Pay Ölçer),25,Ara Kat,"Sarıyer,Tarabya Mahallesi",20000,21,0,0,1,0,0,5,2
853,330.0,Merkezi (Pay Ölçer),11,Ara Kat,"Sarıyer,İstinye Mahallesi",19500,0,0,0,1,0,0,5,1
854,95.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,İstinye Mahallesi",16000,0,0,0,1,0,0,4,1
855,130.0,Merkezi (Pay Ölçer),20,Ara Kat,"Sarıyer,Darüşşafaka Mahallesi",3500,4,0,0,0,0,0,3,1
856,170.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",8500,0,0,0,0,0,0,3,1
857,18.0,Merkezi (Pay Ölçer),3,Çatı Katı,"Sarıyer,Maslak Mahallesi",8900,4,0,0,0,0,0,3,1
858,55.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",12000,20,0,0,0,0,0,4,1
859,83.0,Merkezi (Pay Ölçer),4,Çatı Katı,"Sarıyer,Maslak Mahallesi",4500,7,0,0,0,1,0,1,1
860,47.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",2900,3,0,0,0,1,0,1,1
861,67.0,Merkezi (Pay Ölçer),6,Ara Kat,"Sarıyer,Maden Mahallesi",2700,24,0,0,0,0,0,1,1
862,80.0,Merkezi (Pay Ölçer),20,Ara Kat,"Sarıyer,İstinye Mahallesi",3250,2,0,0,0,0,0,2,1
863,350.0,Merkezi (Pay Ölçer),16,Ara Kat,"Sarıyer,Tarabya Mahallesi",20000,0,1,0,0,0,0,5,1
864,135.0,Merkezi (Pay Ölçer),4,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",3150,17,0,0,1,0,0,1,1
865,65.0,Merkezi (Pay Ölçer),2,Ara Kat,"Sarıyer,Maslak Mahallesi",3000,7,0,0,0,0,0,1,0
866,300.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Ayazağa Mahallesi",17000,0,0,0,1,0,0,4,1
867,65.0,Merkezi (Pay Ölçer),29,1. Kat,"Sarıyer,Emirgan Mahallesi",2200,3,1,0,0,0,1,1,1
868,75.0,Merkezi (Pay Ölçer),1,Ara Kat,"Sarıyer,Ayazağa Mahallesi",20000,0,0,0,0,1,0,4,1
869,110.0,Merkezi (Pay Ölçer),28,Ara Kat,"Sarıyer,Darüşşafaka Mahallesi",4000,12,0,0,0,0,0,3,1
870,145.0,Merkezi (Pay Ölçer),25,Ara Kat,"Sarıyer,Zekeriyaköy Mahallesi",4400,9,1,0,0,0,0,3,1
871,170.0,Merkezi (Pay Ölçer),8,1. Kat,"Sarıyer,Maslak Mahallesi",8500,20,0,0,1,0,1,3,1
872,137.0,Merkezi (Pay Ölçer),4,1. Kat,"Sarıyer,Maslak Mahallesi",7750,7,0,0,0,1,1,2,1
873,120.0,Merkezi (Pay Ölçer),25,Bodrum,"Sarıyer,Yeniköy Mahallesi",4250,3,0,0,0,0,0,2,1
874,63.0,Merkezi (Pay Ölçer),2,1. Kat,"Sarıyer,Zekeriyaköy Mahallesi",3500,3,0,0,0,1,0,1,1
875,67.0,Merkezi (Pay Ölçer),6,1. Kat,"Sarıyer,Maden Mahallesi",2600,11,0,0,0,0,0,1,1
876,110.0,Merkezi (Pay Ölçer),20,Ara Kat,"Sarıyer,Huzur Mahallesi",3000,0,0,0,0,0,0,3,1
877,170.0,Merkezi (Pay Ölçer),10,Ara Kat,"Sarıyer,Maslak Mahallesi",9500,10,0,0,0,1,0,3,1
878,190.0,Merkezi (Pay Ölçer),35,Ara Kat,"Sarıyer,Emirgan Mahallesi",12000,12,1,0,0,0,0,3,1
879,60.0,Merkezi (Pay Ölçer),29,1. Kat,"Sarıyer,Emirgan Mahallesi",2200,3,1,0,0,0,1,1,1
880,110.0,Merkezi (Pay Ölçer),8,Çatı Katı,"Sarıyer,Maslak Mahallesi",5500,27,0,0,0,0,0,2,1
881,100.0,Merkezi (Pay Ölçer),26,1. Kat,"Sarıyer,Darüşşafaka Mahallesi",3600,13,0,0,0,1,1,2,1
882,18.0,Merkezi (Pay Ölçer),9,Ara Kat,"Sarıyer,Maslak Mahallesi",12000,0,0,0,0,1,0,3,1
884,96.0,Merkezi (Pay Ölçer),3,Ara Kat,"Sarıyer,İstinye Mahallesi",7000,7,1,0,0,0,0,1,1
885,110.0,Merkezi (Pay Ölçer),8,Ara Kat,"Sarıyer,Maslak Mahallesi",5250,0,0,0,0,0,0,2,1
